,location,my_value,pump,distance,x_index,y_index
1418,Billy and the Chicks -  27-28,1,Great Marlborough Street,437.083048851,2,213
1426, 24 -  Great Chapel Street,1,Great Marlborough Street,375.244622394,2,214
1434,Paramount House -  Wardour Street,1,Great Marlborough Street,307.953822604,2,215
1442,Chipotle -  Noel Street,1,Great Marlborough Street,298.058671384,2,216
1450,Brows & Nails HQ -  Berwick Street,1,Great Marlborough Street,253.495164933,2,217
1466, 14 -  Noel Street,1,Great Marlborough Street,214.36418614,2,218
1474, 34 -  Berwick Street,1,Great Marlborough Street,282.627685725,2,219
1490,Delicious Edit -  Marshall Street,1,Great Marlborough Street,337.52356784,2,220
1498,inamo -  134-136,1,Great Marlborough Street,349.425938773,2,221
1506, 142 -  Wardour Street,1,Great Marlborough Street,336.953462532,2,222
1514, 77 -  Berwick Street,1,Great Marlborough Street,281.325374888,2,223
1522,Euro Accessories -  Berwick Street,1,Great Marlborough Street,290.831686585,2,224
1538,Reckless Records -  Marshall Street,1,Great Marlborough Street,305.032789228,2,225
1546,Footpatrol -  Marshall Street,1,Great Marlborough Street,294.335972146,2,226
1578, 22 -  Portland Mews,1,Great Marlborough Street,240.870143359,2,227
1586,BM music -  D'Arblay Street,1,Great Marlborough Street,242.787062174,2,228
1594,Twenty8 Hair + Beauty -  D'Arblay Street,1,Great Marlborough Street,249.544796257,2,229
1602,Twenty8 Hair + Beauty -  D'Arblay Street,1,Great Marlborough Street,255.246497946,2,230
1610,BM music -  D'Arblay Street,1,Great Marlborough Street,238.621127048,2,231
1642,remington cafe -  D'Arblay Street,1,Great Marlborough Street,210.712076471,2,232
1650, 57 -  Poland Street,1,Great Marlborough Street,221.759708738,2,233
1666, 57 -  Poland Street,1,Great Marlborough Street,230.75373405,2,234
1674, 34 -  Broadwick Street,1,Great Marlborough Street,265.00229863,2,235
1682, 34 -  Broadwick Street,1,Great Marlborough Street,273.793652853,2,236
1690,Cotton Cafe -  Livonia Street,1,Great Marlborough Street,277.971098438,2,237
1770, 34 -  Broadwick Street,1,Great Marlborough Street,298.202464744,2,238
1802, 46 -  Broadwick Street,1,Great Marlborough Street,266.781430038,2,239
1818,52 -  Broadwick Street,1,Great Marlborough Street,260.244888822,2,240
1842, 8 -  Marshall Street,1,Great Marlborough Street,240.030694575,2,241
1858, 60 -  Poland Street,1,Great Marlborough Street,248.035815377,2,242
1866,Marshall Street Leisure Centre -  Marshall Street,1,Great Marlborough Street,218.725710236,2,243
1890,45 -  Fouberts Place,1,Great Marlborough Street,145.399287171,2,244
1898,Marshall Street Leisure Centre -  Marshall Street,1,Great Marlborough Street,203.931299097,2,245
1930,Molinare -  25-32,1,Great Marlborough Street,164.645986417,2,246
1978,Crumbs and Doilies -  Kingly Court,1,Great Marlborough Street,300.434813178,2,247
1986,Byron -  14-16,1,Great Marlborough Street,340.918344802,2,248
1994,33 -  Golden Square,1,Great Marlborough Street,364.296711298,2,249
569, 43 -  Broadwick Street,15,Liberty Little Marlborough Street,201.751931419,3,0
313,The Diner -  Ganton Street,8,Liberty Little Marlborough Street,105.180049182,3,1
905, 6 -  Green's Court,8,Liberty Little Marlborough Street,374.182971479,3,2
937,Misan Fabrics -  Tyler's Court,8,Liberty Little Marlborough Street,371.795918037,3,3
889,Westminster Kingsway College -  Ingestre Place,7,Liberty Little Marlborough Street,320.331362485,3,4
593,51 -  Lexington Street,5,Liberty Little Marlborough Street,229.01700935,3,5
929,Inglestre Court -  Ingestre Place,5,Liberty Little Marlborough Street,321.745730118,3,6
1265,Busaba Eathai -  Wardour Street,5,Liberty Little Marlborough Street,373.063673989,3,7
1353,21-25 -  St. Anne's Court,5,Liberty Little Marlborough Street,406.602834109,3,8
1721, 34 -  Broadwick Street,5,Liberty Little Marlborough Street,242.245662777,3,9
1737,TalkTalk -  20-24,5,Liberty Little Marlborough Street,284.75499922,3,10
1745,TalkTalk -  20-24,5,Liberty Little Marlborough Street,292.714298365,3,11
1777, 34 -  Broadwick Street,5,Liberty Little Marlborough Street,256.352129082,3,12
1937,45 -  Fouberts Place,5,Liberty Little Marlborough Street,106.348005768,3,13
33,Patisserie Valerie -  Marshall Street,4,Liberty Little Marlborough Street,146.748808516,3,14
113, 72 -  Broadwick Street,4,Liberty Little Marlborough Street,121.109871786,3,15
145,68 -  Broadwick Street,4,Liberty Little Marlborough Street,146.68894555,3,16
369,American Apparel -  Carnaby Street,4,Liberty Little Marlborough Street,195.759543327,3,17
409,Polpo -  Beak Street,4,Liberty Little Marlborough Street,207.508716754,3,18
561,GLP -  Broadwick Street,4,Liberty Little Marlborough Street,194.298552336,3,19
585, 41 -  Broadwick Street,4,Liberty Little Marlborough Street,210.014990814,3,20
753,34 -  Great Pulteney Street,4,Liberty Little Marlborough Street,328.705019531,3,21
777,6 -  Great Pulteney Street,4,Liberty Little Marlborough Street,342.211633697,3,22
785,Bill's -  36-44,4,Liberty Little Marlborough Street,381.288465881,3,23
801,11a -  Lexington Street,4,Liberty Little Marlborough Street,342.657989618,3,24
865, 41 -  Lexington Street,4,Liberty Little Marlborough Street,262.751886742,3,25
1393,21-25 -  St. Anne's Court,4,Liberty Little Marlborough Street,417.284333683,3,26
1713, 34 -  Broadwick Street,4,Liberty Little Marlborough Street,248.740944515,3,27
1785, 34 -  Broadwick Street,4,Liberty Little Marlborough Street,250.524217545,3,28
1793, 34 -  Broadwick Street,4,Liberty Little Marlborough Street,235.838812792,3,29
1809,50 -  Broadwick Street,4,Liberty Little Marlborough Street,207.36315569,3,30
1905,Marshall Street Leisure Centre -  Marshall Street,4,Liberty Little Marlborough Street,118.025094939,3,31
1,Marshall Laundry & Dry Cleaning Service -  Marshall Street,3,Liberty Little Marlborough Street,125.746334994,3,32
65,68 -  Broadwick Street,3,Liberty Little Marlborough Street,109.797534409,3,33
97, 72 -  Broadwick Street,3,Liberty Little Marlborough Street,108.979959652,3,34
153,68 -  Broadwick Street,3,Liberty Little Marlborough Street,153.384608193,3,35
217,12 -  Newburgh Street,3,Liberty Little Marlborough Street,52.730521442,3,36
545,Stirling Court -  Marshall Street,3,Liberty Little Marlborough Street,179.134296712,3,37
577, 41 -  Broadwick Street,3,Liberty Little Marlborough Street,206.225366828,3,38
849,Soupe du Jour -  Lexington Street,3,Liberty Little Marlborough Street,277.809845283,3,39
897,Inglestre Court -  Ingestre Place,3,Liberty Little Marlborough Street,330.47873746,3,40
1001,Soho Dry Cleaners -  Berwick Street,3,Liberty Little Marlborough Street,329.405056676,3,41
1033, 15 -  Ingestre Place,3,Liberty Little Marlborough Street,272.495235319,3,42
1089, 31 -  Broadwick Street,3,Liberty Little Marlborough Street,249.882355646,3,43
1097, 33 -  Broadwick Street,3,Liberty Little Marlborough Street,244.290152891,3,44
1105, 33 -  Broadwick Street,3,Liberty Little Marlborough Street,239.002428838,3,45
1113,Westminster Kingsway College -  Ingestre Place,3,Liberty Little Marlborough Street,348.96193559,3,46
1457, 14 -  Noel Street,3,Liberty Little Marlborough Street,221.068521338,3,47
1561,Cotton Cafe -  Livonia Street,3,Liberty Little Marlborough Street,286.547461649,3,48
1625,YMC -  Poland Street,3,Liberty Little Marlborough Street,196.965701145,3,49
1633,Phonica -  Poland Street,3,Liberty Little Marlborough Street,189.552470457,3,50
1657,Burlington Cafe -  Poland Street,3,Liberty Little Marlborough Street,202.891119361,3,51
1753,Cowling & Wilcox Ltd -  26-28,3,Liberty Little Marlborough Street,278.101687617,3,52
1761,Cowling & Wilcox Ltd -  26-28,3,Liberty Little Marlborough Street,271.498006137,3,53
1825,54 -  Broadwick Street,3,Liberty Little Marlborough Street,195.252626266,3,54
1881,Marshall Street Leisure Centre -  Marshall Street,3,Liberty Little Marlborough Street,147.508220344,3,55
1945, 173 -  Poland Street,3,Liberty Little Marlborough Street,151.381575209,3,56
1961,Dong San -  Poland Street,3,Liberty Little Marlborough Street,186.603269407,3,57
9, 9 -  Marshall Street,2,Liberty Little Marlborough Street,131.375344681,3,58
41,60-62 -  Broadwick Street,2,Liberty Little Marlborough Street,161.741127232,3,59
49,The Shaston Arms -  4-6,2,Liberty Little Marlborough Street,112.098591289,3,60
57,68 -  Broadwick Street,2,Liberty Little Marlborough Street,123.130549248,3,61
73,The Shaston Arms -  4-6,2,Liberty Little Marlborough Street,106.996602644,3,62
81,8 -  Ganton Street,2,Liberty Little Marlborough Street,102.717201781,3,63
161,Diesel -  Marlborough Court,2,Liberty Little Marlborough Street,74.9289728685,3,64
177,Pepe Jeans -  Lowndes Court,2,Liberty Little Marlborough Street,64.7424297769,3,65
185,Diesel -  Marlborough Court,2,Liberty Little Marlborough Street,69.8134325209,3,66
193,Diesel -  Marlborough Court,2,Liberty Little Marlborough Street,72.0804972056,3,67
257,Scream Editions -  Foubert''s Place,2,Liberty Little Marlborough Street,32.6650779959,3,68
265,Adidas Originals -  Foubert''s Place,2,Liberty Little Marlborough Street,38.3980013045,3,69
305,The Blue Posts -  Ganton Street,2,Liberty Little Marlborough Street,110.949508732,3,70
321,Zebrano -  Ganton Street,2,Liberty Little Marlborough Street,102.089247604,3,71
457,53 -  Beak Street,2,Liberty Little Marlborough Street,215.716161229,3,72
489, 2 -  Marshall Street,2,Liberty Little Marlborough Street,193.647581808,3,73
513, 49 -  Marshall Street,2,Liberty Little Marlborough Street,178.344911933,3,74
521,Patisserie Valerie -  Marshall Street,2,Liberty Little Marlborough Street,168.135200452,3,75
537,Stirling Court -  Marshall Street,2,Liberty Little Marlborough Street,176.154560169,3,76
601, 43 -  Lexington Street,2,Liberty Little Marlborough Street,245.449392212,3,77
617,75 -  Beak Street,2,Liberty Little Marlborough Street,239.264315808,3,78
729,12 -  Great Pulteney Street,2,Liberty Little Marlborough Street,294.992619046,3,79
761,8 -  Great Pulteney Street,2,Liberty Little Marlborough Street,326.760409541,3,80
825,16 -  Lexington Street,2,Liberty Little Marlborough Street,302.285509695,3,81
841,Soupe du Jour -  Lexington Street,2,Liberty Little Marlborough Street,284.161852423,3,82
945,9 -  Berwick Street,2,Liberty Little Marlborough Street,361.484350126,3,83
969, 10 -  Berwick Street,2,Liberty Little Marlborough Street,349.423751709,3,84
985, 14 -  Berwick Street,2,Liberty Little Marlborough Street,338.933056999,3,85
993, 90 -  Berwick Street,2,Liberty Little Marlborough Street,304.70437645,3,86
1017,Yauatcha -  15-17,2,Liberty Little Marlborough Street,297.739671221,3,87
1025, 90 -  Berwick Street,2,Liberty Little Marlborough Street,315.548699614,3,88
1049, 13 -  Ingestre Place,2,Liberty Little Marlborough Street,279.526656324,3,89
1129,Westminster Kingsway College -  Ingestre Place,2,Liberty Little Marlborough Street,357.21740131,3,90
1161,17 -  Meard Street,2,Liberty Little Marlborough Street,444.019269705,3,91
1193,MPC -  127-133,2,Liberty Little Marlborough Street,377.885192337,3,92
1201,Lipsync -  Wardour Street,2,Liberty Little Marlborough Street,383.466287359,3,93
1289, 122 -  Wardour Street,2,Liberty Little Marlborough Street,358.00789204,3,94
1297, 122 -  Wardour Street,2,Liberty Little Marlborough Street,356.362956732,3,95
1337,Jungle Fever -  St. Anne's Court,2,Liberty Little Marlborough Street,387.100386701,3,96
1345,Jungle Fever -  St. Anne's Court,2,Liberty Little Marlborough Street,386.332243686,3,97
1409,Billy and the Chicks -  27-28,2,Liberty Little Marlborough Street,431.955409711,3,98
1481,Dark N' Cold -  D'Arblay Street,2,Liberty Little Marlborough Street,294.477249568,3,99
1529, 78 -  Berwick Street,2,Liberty Little Marlborough Street,278.033034253,3,100
1553,26 -  Berwick Street,2,Liberty Little Marlborough Street,295.095479272,3,101
1569,BM music -  D'Arblay Street,2,Liberty Little Marlborough Street,239.358279195,3,102
1617, 22 -  Portland Mews,2,Liberty Little Marlborough Street,233.068488464,3,103
1697,Cotton Cafe -  Livonia Street,2,Liberty Little Marlborough Street,265.212201683,3,104
1705,Cotton Cafe -  Livonia Street,2,Liberty Little Marlborough Street,260.007359271,3,105
1729, 34 -  Broadwick Street,2,Liberty Little Marlborough Street,237.260812548,3,106
1833,54 -  Broadwick Street,2,Liberty Little Marlborough Street,191.619417742,3,107
1849,Social Eating House -  Poland Street,2,Liberty Little Marlborough Street,203.759461866,3,108
1873,Marshall Street Leisure Centre -  Marshall Street,2,Liberty Little Marlborough Street,152.983816511,3,109
1913,19 -  Marshall Street,2,Liberty Little Marlborough Street,102.093826483,3,110
1921,34 -  Marshall Street,2,Liberty Little Marlborough Street,97.0053486904,3,111
1953,3-4 -  Great Marlborough Street,2,Liberty Little Marlborough Street,165.667028389,3,112
1969,Vasco & Peiro's Pavillion -  Poland Street,2,Liberty Little Marlborough Street,197.874029709,3,113
17, 9 -  Marshall Street,1,Liberty Little Marlborough Street,135.429690352,3,114
25, 9 -  Marshall Street,1,Liberty Little Marlborough Street,140.828745534,3,115
89, 3 -  Newburgh Street,1,Liberty Little Marlborough Street,84.6459125353,3,116
105, 72 -  Broadwick Street,1,Liberty Little Marlborough Street,114.976943073,3,117
121,Mor -  Ganton Street,1,Liberty Little Marlborough Street,96.3028613212,3,118
129,Storm -  Ganton Street,1,Liberty Little Marlborough Street,100.37546742,3,119
137,68 -  Broadwick Street,1,Liberty Little Marlborough Street,139.076965656,3,120
169,Superga -  Lowndes Court,1,Liberty Little Marlborough Street,63.1124577478,3,121
201,Superga -  Lowndes Court,1,Liberty Little Marlborough Street,63.5258713605,3,122
209,Antidote -  12A,1,Liberty Little Marlborough Street,57.718703673,3,123
225,Antidote -  12A,1,Liberty Little Marlborough Street,53.3829644055,3,124
233,Carnaby Street Dental -  Fouberts Place,1,Liberty Little Marlborough Street,39.9094237464,3,125
241,Carnaby Street Dental -  Fouberts Place,1,Liberty Little Marlborough Street,30.0002116316,3,126
249,Nike SB -  Carnaby Street,1,Liberty Little Marlborough Street,45.6371222613,3,127
273,Jack Wills -  Foubert''s Place,1,Liberty Little Marlborough Street,72.6846414793,3,128
281,Lavand -  Carnaby Street,1,Liberty Little Marlborough Street,73.5032004593,3,129
289,Hamleys -  188-196,1,Liberty Little Marlborough Street,96.3244375455,3,130
297,The Diner -  Ganton Street,1,Liberty Little Marlborough Street,102.938503508,3,131
329,The Diner -  Ganton Street,1,Liberty Little Marlborough Street,98.0167161418,3,132
337,G-Star Raw -  Carnaby Street,1,Liberty Little Marlborough Street,141.389450423,3,133
345,Vans -  Carnaby Street,1,Liberty Little Marlborough Street,128.90468776,3,134
353,Boots -  Carnaby Street,1,Liberty Little Marlborough Street,182.369592956,3,135
361,Boots -  Carnaby Street,1,Liberty Little Marlborough Street,190.361303822,3,136
377,We Built This City -  Carnaby Street,1,Liberty Little Marlborough Street,193.831970202,3,137
385,Puma -  Carnaby Street,1,Liberty Little Marlborough Street,180.098501769,3,138
393,Lyle & Scott -  Carnaby Street,1,Liberty Little Marlborough Street,206.980941066,3,139
401,AQ/AQ -  Beak Street,1,Liberty Little Marlborough Street,207.913896085,3,140
417,Lyle & Scott -  Carnaby Street,1,Liberty Little Marlborough Street,214.449328258,3,141
425,wrapchic -  Beak Street,1,Liberty Little Marlborough Street,226.340284664,3,142
433,Bob Bob Ricard -  Beak Street,1,Liberty Little Marlborough Street,227.675759024,3,143
441,Bob Bob Ricard -  Beak Street,1,Liberty Little Marlborough Street,233.668794789,3,144
449,44 -  Beak Street,1,Liberty Little Marlborough Street,234.14183336,3,145
465,57 -  Beak Street,1,Liberty Little Marlborough Street,219.766692701,3,146
473, 49 -  Marshall Street,1,Liberty Little Marlborough Street,166.394119296,3,147
481,Studiocanal -  Marshall Street,1,Liberty Little Marlborough Street,188.655163528,3,148
497, 2 -  Marshall Street,1,Liberty Little Marlborough Street,200.196020792,3,149
505, 1 -  Marshall Street,1,Liberty Little Marlborough Street,205.700891585,3,150
529,Stirling Court -  Marshall Street,1,Liberty Little Marlborough Street,172.107414305,3,151
553,Stirling Court -  Marshall Street,1,Liberty Little Marlborough Street,189.535182049,3,152
609,77 -  Beak Street,1,Liberty Little Marlborough Street,243.869822109,3,153
625,73 -  Beak Street,1,Liberty Little Marlborough Street,236.220662504,3,154
633,69 -  Beak Street,1,Liberty Little Marlborough Street,231.754201817,3,155
641,65 -  Beak Street,1,Liberty Little Marlborough Street,227.402386707,3,156
649,61 -  Beak Street,1,Liberty Little Marlborough Street,221.786649879,3,157
657, 41 -  Lexington Street,1,Liberty Little Marlborough Street,250.584940273,3,158
665, 21 -  Great Pulteney Street,1,Liberty Little Marlborough Street,242.003263615,3,159
673, 21 -  Great Pulteney Street,1,Liberty Little Marlborough Street,248.827112055,3,160
681,W1 107 -  Great Pulteney Street,1,Liberty Little Marlborough Street,254.865461718,3,161
689,16 -  Great Pulteney Street,1,Liberty Little Marlborough Street,265.149494721,3,162
697,25 -  Great Pulteney Street,1,Liberty Little Marlborough Street,267.455918635,3,163
705,25 -  Great Pulteney Street,1,Liberty Little Marlborough Street,273.556351501,3,164
713,14 -  Great Pulteney Street,1,Liberty Little Marlborough Street,282.832927781,3,165
721,13 -  Great Pulteney Street,1,Liberty Little Marlborough Street,289.232745484,3,166
737,11 -  Great Pulteney Street,1,Liberty Little Marlborough Street,304.674808219,3,167
745,25 -  Great Pulteney Street,1,Liberty Little Marlborough Street,283.473627461,3,168
769,7 -  Great Pulteney Street,1,Liberty Little Marlborough Street,333.488256972,3,169
793,6-10 -  Lexington Street,1,Liberty Little Marlborough Street,369.273933387,3,170
809,11a -  Lexington Street,1,Liberty Little Marlborough Street,347.05608383,3,171
817,11a -  Lexington Street,1,Liberty Little Marlborough Street,340.352588174,3,172
833,25 -  Lexington Street,1,Liberty Little Marlborough Street,295.740444281,3,173
857,Yoobi -  Silver Place,1,Liberty Little Marlborough Street,269.355253011,3,174
873,Yoobi -  Silver Place,1,Liberty Little Marlborough Street,267.282967933,3,175
881,Partizan -  Silver Place,1,Liberty Little Marlborough Street,261.013614178,3,176
913,Apostrophe -  Brewer Street,1,Liberty Little Marlborough Street,398.043277324,3,177
921,Brewer Street Car Park -  Brewer Street,1,Liberty Little Marlborough Street,370.094601071,3,178
953,Misan Fabrics -  Tyler's Court,1,Liberty Little Marlborough Street,367.774939702,3,179
961,9 -  Berwick Street,1,Liberty Little Marlborough Street,353.739200757,3,180
977, 12 -  Berwick Street,1,Liberty Little Marlborough Street,343.046213051,3,181
1009, 90 -  Berwick Street,1,Liberty Little Marlborough Street,309.819180316,3,182
1041, 13 -  Ingestre Place,1,Liberty Little Marlborough Street,276.525413364,3,183
1057,1 -  Silver Place,1,Liberty Little Marlborough Street,288.677769993,3,184
1065,1 -  Silver Place,1,Liberty Little Marlborough Street,293.018675784,3,185
1073,Inglestre Court -  Ingestre Place,1,Liberty Little Marlborough Street,304.342088566,3,186
1081, 15 -  Ingestre Place,1,Liberty Little Marlborough Street,269.182685236,3,187
1121,Westminster Kingsway College -  Ingestre Place,1,Liberty Little Marlborough Street,362.410507449,3,188
1137,Westminster Kingsway College -  Ingestre Place,1,Liberty Little Marlborough Street,352.252014968,3,189
1145,The White House -  21-23,1,Liberty Little Marlborough Street,431.574461678,3,190
1153,Royalty Mansions -  Meard Street,1,Liberty Little Marlborough Street,444.686486929,3,191
1169,7 -  Meard Street,1,Liberty Little Marlborough Street,466.940624999,3,192
1177, 100 -  Wardour Street,1,Liberty Little Marlborough Street,389.67181501,3,193
1185, 100 -  Wardour Street,1,Liberty Little Marlborough Street,385.866146069,3,194
1209,141 -  Wardour Street,1,Liberty Little Marlborough Street,368.947673845,3,195
1217,MPC -  127-133,1,Liberty Little Marlborough Street,372.888942708,3,196
1225, 18 -  Berwick Street,1,Liberty Little Marlborough Street,339.446122031,3,197
1233,Broadwick Silks -  9-11,1,Liberty Little Marlborough Street,333.528672561,3,198
1241,The Blue Posts -  Broadwick Street,1,Liberty Little Marlborough Street,317.692796816,3,199
1249, 18 -  Berwick Street,1,Liberty Little Marlborough Street,325.188684225,3,200
1257,8-12 -  Broadwick Street,1,Liberty Little Marlborough Street,326.801387373,3,201
1273,Scribbler -  Wardour Street,1,Liberty Little Marlborough Street,378.633458798,3,202
1281,118-120 -  Wardour Street,1,Liberty Little Marlborough Street,363.116860953,3,203
1305, 145 -  Wardour Street,1,Liberty Little Marlborough Street,344.357348391,3,204
1313,Gail's -  St. Anne's Court,1,Liberty Little Marlborough Street,365.635408931,3,205
1321,17 -  St. Anne's Court,1,Liberty Little Marlborough Street,379.465008102,3,206
1329,17 -  St. Anne's Court,1,Liberty Little Marlborough Street,380.450423233,3,207
1361,21-25 -  St. Anne's Court,1,Liberty Little Marlborough Street,399.213183825,3,208
1369,Clarion House -  St. Anne's Court,1,Liberty Little Marlborough Street,403.670743607,3,209
1377,Clarion House -  St. Anne's Court,1,Liberty Little Marlborough Street,412.820206976,3,210
1385,21-25 -  St. Anne's Court,1,Liberty Little Marlborough Street,412.270972243,3,211
1401,21-25 -  St. Anne's Court,1,Liberty Little Marlborough Street,425.67270692,3,212
1417,Billy and the Chicks -  27-28,1,Liberty Little Marlborough Street,437.515674963,3,213
1425, 24 -  Great Chapel Street,1,Liberty Little Marlborough Street,416.394717929,3,214
1433,Paramount House -  Wardour Street,1,Liberty Little Marlborough Street,334.304733451,3,215
1441,Chipotle -  Noel Street,1,Liberty Little Marlborough Street,323.575921282,3,216
1449,Brows & Nails HQ -  Berwick Street,1,Liberty Little Marlborough Street,268.691230756,3,217
1465, 14 -  Noel Street,1,Liberty Little Marlborough Street,238.315563049,3,218
1473, 34 -  Berwick Street,1,Liberty Little Marlborough Street,281.603906867,3,219
1489,Delicious Edit -  Marshall Street,1,Liberty Little Marlborough Street,334.59847136,3,220
1497,inamo -  134-136,1,Liberty Little Marlborough Street,345.884928136,3,221
1505, 142 -  Wardour Street,1,Liberty Little Marlborough Street,348.103533682,3,222
1513, 77 -  Berwick Street,1,Liberty Little Marlborough Street,275.462533662,3,223
1521,Euro Accessories -  Berwick Street,1,Liberty Little Marlborough Street,285.406169292,3,224
1537,Reckless Records -  Marshall Street,1,Liberty Little Marlborough Street,292.124502302,3,225
1545,Footpatrol -  Marshall Street,1,Liberty Little Marlborough Street,280.989571462,3,226
1577, 22 -  Portland Mews,1,Liberty Little Marlborough Street,231.642618674,3,227
1585,BM music -  D'Arblay Street,1,Liberty Little Marlborough Street,245.066448796,3,228
1593,Twenty8 Hair + Beauty -  D'Arblay Street,1,Liberty Little Marlborough Street,252.856007615,3,229
1601,Twenty8 Hair + Beauty -  D'Arblay Street,1,Liberty Little Marlborough Street,259.184522555,3,230
1609,BM music -  D'Arblay Street,1,Liberty Little Marlborough Street,244.585420735,3,231
1641,remington cafe -  D'Arblay Street,1,Liberty Little Marlborough Street,198.956057747,3,232
1649, 57 -  Poland Street,1,Liberty Little Marlborough Street,195.840163352,3,233
1665, 57 -  Poland Street,1,Liberty Little Marlborough Street,199.73525469,3,234
1673, 34 -  Broadwick Street,1,Liberty Little Marlborough Street,240.98538648,3,235
1681, 34 -  Broadwick Street,1,Liberty Little Marlborough Street,252.834202887,3,236
1689,Cotton Cafe -  Livonia Street,1,Liberty Little Marlborough Street,258.222210181,3,237
1769, 34 -  Broadwick Street,1,Liberty Little Marlborough Street,262.381788107,3,238
1801, 46 -  Broadwick Street,1,Liberty Little Marlborough Street,213.298129644,3,239
1817,52 -  Broadwick Street,1,Liberty Little Marlborough Street,202.116625512,3,240
1841, 8 -  Marshall Street,1,Liberty Little Marlborough Street,172.683200933,3,241
1857, 60 -  Poland Street,1,Liberty Little Marlborough Street,214.02012574,3,242
1865,Marshall Street Leisure Centre -  Marshall Street,1,Liberty Little Marlborough Street,157.880516528,3,243
1889,45 -  Fouberts Place,1,Liberty Little Marlborough Street,89.3955542419,3,244
1897,Marshall Street Leisure Centre -  Marshall Street,1,Liberty Little Marlborough Street,154.752744119,3,245
1929,Molinare -  25-32,1,Liberty Little Marlborough Street,93.0462002278,3,246
1977,Crumbs and Doilies -  Kingly Court,1,Liberty Little Marlborough Street,190.464095326,3,247
1985,Byron -  14-16,1,Liberty Little Marlborough Street,232.318801589,3,248
1993,33 -  Golden Square,1,Liberty Little Marlborough Street,257.957858062,3,249
574, 43 -  Broadwick Street,15,Piccadilly Circus St. James's,411.813756695,4,0
318,The Diner -  Ganton Street,8,Piccadilly Circus St. James's,488.809553239,4,1
910, 6 -  Green's Court,8,Piccadilly Circus St. James's,283.583650375,4,2
942,Misan Fabrics -  Tyler's Court,8,Piccadilly Circus St. James's,339.219066593,4,3
894,Westminster Kingsway College -  Ingestre Place,7,Piccadilly Circus St. James's,319.914791541,4,4
598,51 -  Lexington Street,5,Piccadilly Circus St. James's,391.148509378,4,5
934,Inglestre Court -  Ingestre Place,5,Piccadilly Circus St. James's,357.598731217,4,6
1270,Busaba Eathai -  Wardour Street,5,Piccadilly Circus St. James's,431.140680313,4,7
1358,21-25 -  St. Anne's Court,5,Piccadilly Circus St. James's,501.090693603,4,8
1726, 34 -  Broadwick Street,5,Piccadilly Circus St. James's,462.886104282,4,9
1742,TalkTalk -  20-24,5,Piccadilly Circus St. James's,436.016700274,4,10
1750,TalkTalk -  20-24,5,Piccadilly Circus St. James's,453.527143562,4,11
1782, 34 -  Broadwick Street,5,Piccadilly Circus St. James's,430.337390451,4,12
1942,45 -  Fouberts Place,5,Piccadilly Circus St. James's,532.993023151,4,13
38,Patisserie Valerie -  Marshall Street,4,Piccadilly Circus St. James's,441.979820215,4,14
118, 72 -  Broadwick Street,4,Piccadilly Circus St. James's,459.320092777,4,15
150,68 -  Broadwick Street,4,Piccadilly Circus St. James's,437.905135546,4,16
374,American Apparel -  Carnaby Street,4,Piccadilly Circus St. James's,387.03942122,4,17
414,Polpo -  Beak Street,4,Piccadilly Circus St. James's,372.651778532,4,18
566,GLP -  Broadwick Street,4,Piccadilly Circus St. James's,413.186538428,4,19
590, 41 -  Broadwick Street,4,Piccadilly Circus St. James's,411.721809963,4,20
758,34 -  Great Pulteney Street,4,Piccadilly Circus St. James's,258.831203083,4,21
782,6 -  Great Pulteney Street,4,Piccadilly Circus St. James's,248.920993293,4,22
790,Bill's -  36-44,4,Piccadilly Circus St. James's,222.293168228,4,23
806,11a -  Lexington Street,4,Piccadilly Circus St. James's,267.385097995,4,24
870, 41 -  Lexington Street,4,Piccadilly Circus St. James's,350.19555927,4,25
1398,21-25 -  St. Anne's Court,4,Piccadilly Circus St. James's,505.724039379,4,26
1718, 34 -  Broadwick Street,4,Piccadilly Circus St. James's,464.71218683,4,27
1790, 34 -  Broadwick Street,4,Piccadilly Circus St. James's,430.165619572,4,28
1798, 34 -  Broadwick Street,4,Piccadilly Circus St. James's,428.378235483,4,29
1814,50 -  Broadwick Street,4,Piccadilly Circus St. James's,426.460681074,4,30
1910,Marshall Street Leisure Centre -  Marshall Street,4,Piccadilly Circus St. James's,478.074322714,4,31
6,Marshall Laundry & Dry Cleaning Service -  Marshall Street,3,Piccadilly Circus St. James's,467.859980965,4,32
70,68 -  Broadwick Street,3,Piccadilly Circus St. James's,474.153408038,4,33
102, 72 -  Broadwick Street,3,Piccadilly Circus St. James's,471.75954837,4,34
158,68 -  Broadwick Street,3,Piccadilly Circus St. James's,430.692046668,4,35
222,12 -  Newburgh Street,3,Piccadilly Circus St. James's,535.987037375,4,36
550,Stirling Court -  Marshall Street,3,Piccadilly Circus St. James's,416.028954555,4,37
582, 41 -  Broadwick Street,3,Piccadilly Circus St. James's,411.248712143,4,38
854,Soupe du Jour -  Lexington Street,3,Piccadilly Circus St. James's,333.833992565,4,39
902,Inglestre Court -  Ingestre Place,3,Piccadilly Circus St. James's,324.456806171,4,40
1006,Soho Dry Cleaners -  Berwick Street,3,Piccadilly Circus St. James's,384.135073615,4,41
1038, 15 -  Ingestre Place,3,Piccadilly Circus St. James's,379.062258277,4,42
1094, 31 -  Broadwick Street,3,Piccadilly Circus St. James's,409.233680472,4,43
