,location,my_value,pump,distance,x_index,y_index
1483,"(51.514743, -0.135578)",2,Dean Street,381.787351716,6,140
1827,"(51.513404, -0.136877)",3,Dean Street,382.526382423,6,141
563,"(51.513214, -0.136996)",4,Dean Street,384.605489386,6,142
1835,"(51.513359, -0.136953)",2,Dean Street,386.074206118,6,143
1851,"(51.513855, -0.136651)",2,Dean Street,386.501117757,6,144
459,"(51.512649, -0.13718)",2,Dean Street,386.684834506,6,145
1571,"(51.514359, -0.136226)",2,Dean Street,389.304021301,6,146
555,"(51.513187, -0.137089)",1,Dean Street,390.13758748,6,147
1579,"(51.514326, -0.136328)",1,Dean Street,393.066992984,6,148
1603,"(51.514586, -0.13603)",1,Dean Street,393.656480436,6,149
1667,"(51.513961, -0.136712)",1,Dean Street,395.513407158,6,150
443,"(51.512319, -0.137327)",1,Dean Street,395.514978089,6,151
507,"(51.512681, -0.137325)",1,Dean Street,397.025813105,6,152
1595,"(51.514569, -0.136117)",1,Dean Street,397.184692962,6,153
435,"(51.512364, -0.137376)",1,Dean Street,398.898829986,6,154
499,"(51.512726, -0.137368)",1,Dean Street,400.484683965,6,155
1587,"(51.514544, -0.136222)",1,Dean Street,401.231397979,6,156
547,"(51.513122, -0.137306)",3,Dean Street,403.192548066,6,157
427,"(51.512339, -0.13745)",1,Dean Street,404.038043874,6,158
1435,"(51.515195, -0.135259)",1,Dean Street,404.196468979,6,159
1659,"(51.514148, -0.136696)",3,Dean Street,404.376485211,6,160
491,"(51.51278, -0.137419)",2,Dean Street,404.665760656,6,161
1651,"(51.514058, -0.13678)",1,Dean Street,404.671712862,6,162
1843,"(51.513378, -0.13723)",1,Dean Street,405.107343304,6,163
1443,"(51.515149, -0.135395)",1,Dean Street,406.216292724,6,164
539,"(51.513087, -0.137386)",2,Dean Street,407.825443439,6,165
1611,"(51.514612, -0.136266)",1,Dean Street,408.27346009,6,166
1451,"(51.514818, -0.136022)",1,Dean Street,410.014482354,6,167
483,"(51.512765, -0.137533)",1,Dean Street,412.33803365,6,168
531,"(51.513074, -0.137466)",1,Dean Street,412.985533546,6,169
411,"(51.512491, -0.137584)",4,Dean Street,413.61737029,6,170
1619,"(51.514575, -0.136421)",2,Dean Street,414.339936342,6,171
515,"(51.512914, -0.137531)",2,Dean Street,414.366046326,6,172
419,"(51.512374, -0.13765)",1,Dean Street,417.924711295,6,173
403,"(51.512447, -0.137656)",1,Dean Street,418.462924161,6,174
1643,"(51.514293, -0.136799)",1,Dean Street,418.68910736,6,175
523,"(51.513046, -0.137562)",2,Dean Street,418.941839118,6,176
43,"(51.513184, -0.137537)",2,Dean Street,420.339462777,6,177
1867,"(51.513565, -0.137367)",1,Dean Street,420.440156611,6,178
1635,"(51.514274, -0.136931)",3,Dean Street,425.503609198,6,179
1875,"(51.513616, -0.137422)",2,Dean Street,425.895296308,6,180
475,"(51.512957, -0.137695)",1,Dean Street,426.351533473,6,181
1899,"(51.513772, -0.137363)",1,Dean Street,428.117322732,6,182
1995,"(51.511856, -0.137762)",1,Dean Street,429.287009551,6,183
395,"(51.512378, -0.137818)",1,Dean Street,429.589917209,6,184
1883,"(51.513742, -0.137472)",3,Dean Street,433.961795059,6,185
1427,"(51.515834, -0.134474)",1,Dean Street,434.608715038,6,186
155,"(51.513055, -0.137811)",3,Dean Street,436.122803913,6,187
35,"(51.513204, -0.137767)",4,Dean Street,436.407046693,6,188
1627,"(51.514507, -0.136935)",3,Dean Street,439.3224983,6,189
27,"(51.513262, -0.137812)",1,Dean Street,440.89071243,6,190
147,"(51.513111, -0.137865)",4,Dean Street,440.958851429,6,191
371,"(51.512428, -0.137984)",4,Dean Street,441.182210502,6,192
363,"(51.512465, -0.138035)",1,Dean Street,444.817176121,6,193
19,"(51.513317, -0.137853)",1,Dean Street,445.094711107,6,194
139,"(51.513178, -0.137924)",1,Dean Street,446.450567731,6,195
1467,"(51.514914, -0.136583)",1,Dean Street,446.482033319,6,196
379,"(51.512415, -0.138065)",1,Dean Street,446.780152519,6,197
11,"(51.513361, -0.137883)",2,Dean Street,448.314438157,6,198
355,"(51.512526, -0.138096)",1,Dean Street,449.287850494,6,199
1963,"(51.514526, -0.137108)",3,Dean Street,450.567772816,6,200
1987,"(51.511998, -0.138123)",1,Dean Street,452.493937907,6,201
3,"(51.513418, -0.13793)",3,Dean Street,453.089563066,6,202
1459,"(51.514843, -0.136804)",3,Dean Street,453.535565137,6,203
387,"(51.51251, -0.138194)",1,Dean Street,456.013944069,6,204
59,"(51.513328, -0.138045)",2,Dean Street,458.330617454,6,205
1971,"(51.514706, -0.137065)",2,Dean Street,459.161494683,6,206
1907,"(51.513502, -0.137995)",4,Dean Street,459.953401726,6,207
51,"(51.513359, -0.1382)",2,Dean Street,469.601798017,6,208
75,"(51.513427, -0.138223)",2,Dean Street,473.004945602,6,209
115,"(51.513116, -0.138337)",4,Dean Street,473.263118388,6,210
67,"(51.513323, -0.138276)",3,Dean Street,473.80050081,6,211
339,"(51.512831, -0.138427)",1,Dean Street,474.832144643,6,212
1979,"(51.512311, -0.138474)",1,Dean Street,475.146702346,6,213
1915,"(51.513712, -0.138139)",2,Dean Street,476.450037394,6,214
107,"(51.513169, -0.138378)",1,Dean Street,477.14872941,6,215
83,"(51.513381, -0.138337)",2,Dean Street,479.42164801,6,216
1923,"(51.513644, -0.138239)",2,Dean Street,480.726456854,6,217
99,"(51.513216, -0.138426)",3,Dean Street,481.434741735,6,218
1931,"(51.513711, -0.138272)",1,Dean Street,485.180664464,6,219
1939,"(51.514061, -0.138083)",5,Dean Street,486.565418176,6,220
347,"(51.512885, -0.138624)",1,Dean Street,489.11383693,6,221
1891,"(51.513918, -0.1383)",1,Dean Street,494.651541594,6,222
91,"(51.513462, -0.138563)",1,Dean Street,496.831391185,6,223
123,"(51.51324, -0.138645)",1,Dean Street,496.865215245,6,224
131,"(51.513164, -0.138698)",1,Dean Street,498.875766859,6,225
1955,"(51.514794, -0.137707)",2,Dean Street,501.662840141,6,226
163,"(51.513441, -0.138762)",2,Dean Street,509.666324325,6,227
1947,"(51.514748, -0.137912)",3,Dean Street,511.001950795,6,228
203,"(51.513641, -0.138752)",1,Dean Street,514.731969165,6,229
195,"(51.513411, -0.138863)",2,Dean Street,515.709077018,6,230
171,"(51.513592, -0.138799)",1,Dean Street,516.386218994,6,231
323,"(51.513025, -0.139036)",2,Dean Street,519.525398292,6,232
211,"(51.513693, -0.138808)",1,Dean Street,520.094469013,6,233
187,"(51.51338, -0.13897)",2,Dean Street,522.179524455,6,234
227,"(51.513676, -0.138887)",1,Dean Street,524.818140079,6,235
219,"(51.513745, -0.138856)",3,Dean Street,524.963983787,6,236
179,"(51.513402, -0.139045)",2,Dean Street,527.796601403,6,237
283,"(51.513291, -0.139094)",1,Dean Street,528.541490272,6,238
315,"(51.512964, -0.139187)",8,Dean Street,528.98823723,6,239
331,"(51.513027, -0.139209)",1,Dean Street,531.444725869,6,240
307,"(51.512893, -0.139317)",2,Dean Street,537.000664773,6,241
299,"(51.512965, -0.139327)",1,Dean Street,538.642364136,6,242
235,"(51.51359, -0.139239)",1,Dean Street,545.8294425,6,243
251,"(51.513502, -0.139316)",1,Dean Street,548.643005808,6,244
243,"(51.513663, -0.139321)",1,Dean Street,553.421418782,6,245
291,"(51.513013, -0.139697)",1,Dean Street,564.800288366,6,246
259,"(51.513583, -0.139616)",2,Dean Street,571.007980508,6,247
267,"(51.513541, -0.139719)",2,Dean Street,576.86540605,6,248
275,"(51.513298, -0.140074)",1,Dean Street,595.525676927,6,249
1946,"(51.514748, -0.137912)",3,Great Marlborough Street,123.365088279,5,0
1954,"(51.514794, -0.137707)",2,Great Marlborough Street,136.905114164,5,1
242,"(51.513663, -0.139321)",1,Great Marlborough Street,140.411916161,5,2
218,"(51.513745, -0.138856)",3,Great Marlborough Street,141.01749896,5,3
1938,"(51.514061, -0.138083)",5,Great Marlborough Street,144.881220409,5,4
1890,"(51.513918, -0.1383)",1,Great Marlborough Street,145.399287171,5,5
258,"(51.513583, -0.139616)",2,Great Marlborough Street,147.243982444,5,6
226,"(51.513676, -0.138887)",1,Great Marlborough Street,147.272667664,5,7
210,"(51.513693, -0.138808)",1,Great Marlborough Street,147.655551825,5,8
234,"(51.51359, -0.139239)",1,Great Marlborough Street,149.455292635,5,9
266,"(51.513541, -0.139719)",2,Great Marlborough Street,151.903863504,5,10
202,"(51.513641, -0.138752)",1,Great Marlborough Street,154.525362351,5,11
250,"(51.513502, -0.139316)",1,Great Marlborough Street,158.138375227,5,12
170,"(51.513592, -0.138799)",1,Great Marlborough Street,158.229931357,5,13
1930,"(51.513711, -0.138272)",1,Great Marlborough Street,164.645986417,5,14
1914,"(51.513712, -0.138139)",2,Great Marlborough Street,170.168364616,5,15
1922,"(51.513644, -0.138239)",2,Great Marlborough Street,172.035553353,5,16
178,"(51.513402, -0.139045)",2,Great Marlborough Street,172.882939738,5,17
162,"(51.513441, -0.138762)",2,Great Marlborough Street,174.781581463,5,18
194,"(51.513411, -0.138863)",2,Great Marlborough Street,175.533776,5,19
186,"(51.51338, -0.13897)",2,Great Marlborough Street,176.616150267,5,20
90,"(51.513462, -0.138563)",1,Great Marlborough Street,178.119844265,5,21
274,"(51.513298, -0.140074)",1,Great Marlborough Street,181.077177681,5,22
1970,"(51.514706, -0.137065)",2,Great Marlborough Street,182.266712664,5,23
1962,"(51.514526, -0.137108)",3,Great Marlborough Street,182.872926418,5,24
282,"(51.513291, -0.139094)",1,Great Marlborough Street,184.092232955,5,25
74,"(51.513427, -0.138223)",2,Great Marlborough Street,192.823629062,5,26
82,"(51.513381, -0.138337)",2,Great Marlborough Street,193.295415378,5,27
1906,"(51.513502, -0.137995)",4,Great Marlborough Street,194.773852234,5,28
1626,"(51.514507, -0.136935)",3,Great Marlborough Street,195.046998194,5,29
122,"(51.51324, -0.138645)",1,Great Marlborough Street,198.569151185,5,30
1458,"(51.514843, -0.136804)",3,Great Marlborough Street,199.144537112,5,31
50,"(51.513359, -0.1382)",2,Great Marlborough Street,200.128887373,5,32
1882,"(51.513742, -0.137472)",3,Great Marlborough Street,200.184860085,5,33
66,"(51.513323, -0.138276)",3,Great Marlborough Street,200.9893457,5,34
1634,"(51.514274, -0.136931)",3,Great Marlborough Street,202.787172557,5,35
1898,"(51.513772, -0.137363)",1,Great Marlborough Street,203.931299097,5,36
2,"(51.513418, -0.13793)",3,Great Marlborough Street,204.973785881,5,37
130,"(51.513164, -0.138698)",1,Great Marlborough Street,205.244367339,5,38
98,"(51.513216, -0.138426)",3,Great Marlborough Street,206.938268777,5,39
58,"(51.513328, -0.138045)",2,Great Marlborough Street,208.719965975,5,40
290,"(51.513013, -0.139697)",1,Great Marlborough Street,210.619316856,5,41
1642,"(51.514293, -0.136799)",1,Great Marlborough Street,210.712076471,5,42
330,"(51.513027, -0.139209)",1,Great Marlborough Street,211.499780359,5,43
10,"(51.513361, -0.137883)",2,Great Marlborough Street,212.022520721,5,44
1874,"(51.513616, -0.137422)",2,Great Marlborough Street,212.06891008,5,45
106,"(51.513169, -0.138378)",1,Great Marlborough Street,213.082843079,5,46
322,"(51.513025, -0.139036)",2,Great Marlborough Street,213.868661277,5,47
1466,"(51.514914, -0.136583)",1,Great Marlborough Street,214.36418614,5,48
18,"(51.513317, -0.137853)",1,Great Marlborough Street,217.213745403,5,49
298,"(51.512965, -0.139327)",1,Great Marlborough Street,217.268313958,5,50
314,"(51.512964, -0.139187)",8,Great Marlborough Street,218.660030816,5,51
1866,"(51.513565, -0.137367)",1,Great Marlborough Street,218.725710236,5,52
114,"(51.513116, -0.138337)",4,Great Marlborough Street,219.629802779,5,53
1650,"(51.514058, -0.13678)",1,Great Marlborough Street,221.759708738,5,54
1658,"(51.514148, -0.136696)",3,Great Marlborough Street,223.075354233,5,55
26,"(51.513262, -0.137812)",1,Great Marlborough Street,223.851265467,5,56
306,"(51.512893, -0.139317)",2,Great Marlborough Street,225.306745134,5,57
